"@timestamp","_id","_index","_score",log,"log.keyword"
"Aug 15, 2023 @ 21:44:32.380","svSD-okBou4NXsB_jhA4","vm-2023.08.15","-","I0815 18:44:32.370075       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:32.370075       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:32.342","3r-D-okBiE4ckzJtjEiU","vm-2023.08.15","-","I0815 18:44:32.342490       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""39.745453ms""","I0815 18:44:32.342490       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""39.745453ms"""
"Aug 15, 2023 @ 21:44:32.334","3b-D-okBiE4ckzJtjEiU","vm-2023.08.15","-","I0815 18:44:32.334003       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326","I0815 18:44:32.334003       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326"
"Aug 15, 2023 @ 21:44:32.305","2r-D-okBiE4ckzJtjEiD","vm-2023.08.15","-","I0815 18:44:32.266251       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326","I0815 18:44:32.266251       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326"
"Aug 15, 2023 @ 21:44:32.305","27-D-okBiE4ckzJtjEiD","vm-2023.08.15","-","I0815 18:44:32.281523       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""64.041143ms""","I0815 18:44:32.281523       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""64.041143ms"""
"Aug 15, 2023 @ 21:44:32.302","3L-D-okBiE4ckzJtjEiU","vm-2023.08.15","-","I0815 18:44:32.302862       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:32.302862       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:32.220","2b-D-okBiE4ckzJtjEiD","vm-2023.08.15","-","I0815 18:44:32.217628       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:32.217628       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:32.214","M7-D-okBiE4ckzJtj0kU","vm-2023.08.15","-","I0815 18:44:32.214312       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""35.141495ms""","I0815 18:44:32.214312       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""35.141495ms"""
"Aug 15, 2023 @ 21:44:32.208","Mr-D-okBiE4ckzJtj0kU","vm-2023.08.15","-","I0815 18:44:32.206920       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326","I0815 18:44:32.206920       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=326"
"Aug 15, 2023 @ 21:44:32.183","Mb-D-okBiE4ckzJtj0kU","vm-2023.08.15","-","I0815 18:44:32.179325       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:32.179325       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:22.881","gb-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.068211       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:22.068211       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:22.881","gr-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.229018       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=324","I0815 18:44:22.229018       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=324"
"Aug 15, 2023 @ 21:44:22.881","g7-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.251692       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""183.694017ms""","I0815 18:44:22.251692       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""183.694017ms"""
"Aug 15, 2023 @ 21:44:22.881","hL-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.251857       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:22.251857       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:22.881","hb-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.347666       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=5 numNATChains=123 numNATRules=316","I0815 18:44:22.347666       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=5 numNATChains=123 numNATRules=316"
"Aug 15, 2023 @ 21:44:22.881","hr-D-okBiE4ckzJtZypZ","vm-2023.08.15","-","I0815 18:44:22.369177       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""117.377773ms""","I0815 18:44:22.369177       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""117.377773ms"""
"Aug 15, 2023 @ 21:44:22.596","D_OD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.055629       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:22.055629       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:22.596","EPOD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.138229       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=324","I0815 18:44:22.138229       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=4 numNATChains=124 numNATRules=324"
"Aug 15, 2023 @ 21:44:22.596","EfOD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.155861       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""100.402723ms""","I0815 18:44:22.155861       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""100.402723ms"""
"Aug 15, 2023 @ 21:44:22.596","EvOD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.156133       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:22.156133       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:44:22.596","E_OD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.200028       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=5 numNATChains=123 numNATRules=316","I0815 18:44:22.200028       1 proxier.go:1464] ""Reloading service iptables data"" numServices=43 numEndpoints=76 numFilterChains=4 numFilterRules=5 numNATChains=123 numNATRules=316"
"Aug 15, 2023 @ 21:44:22.596","FPOD-okBou4NXsB_aPgU","vm-2023.08.15","-","I0815 18:44:22.216757       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""60.843283ms""","I0815 18:44:22.216757       1 proxier.go:820] ""SyncProxyRules complete"" elapsed=""60.843283ms"""
"Aug 15, 2023 @ 21:44:22.056","XL-D-okBiE4ckzJtYxvX","vm-2023.08.15","-","I0815 18:44:22.056857       1 proxier.go:853] ""Syncing iptables rules""","I0815 18:44:22.056857       1 proxier.go:853] ""Syncing iptables rules"""
"Aug 15, 2023 @ 21:41:35.058","DvOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:35.057950       1 plugin.go:111] Add check result {Rule:0xc000348d90 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00024ef70 Timeout:1m0s}","I0815 18:41:35.057950       1 plugin.go:111] Add check result {Rule:0xc000348d90 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentContainerdRestart Reason:FrequentContainerdRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting containerd container runtime...] TimeoutString:0xc00024ef70 Timeout:1m0s}"
"Aug 15, 2023 @ 21:41:35.058","D_OA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:35.058025       1 plugin.go:116] Finish running custom plugins","I0815 18:41:35.058025       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:41:35.058","EPOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:35.058072       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:41:35.058072       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:41:34.970","DPOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.970672       1 plugin.go:111] Add check result {Rule:0xc000348d20 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00024ef60 Timeout:1m0s}","I0815 18:41:34.970672       1 plugin.go:111] Add check result {Rule:0xc000348d20 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentDockerRestart Reason:FrequentDockerRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --count=5 --pattern=Starting Docker Application Container Engine...] TimeoutString:0xc00024ef60 Timeout:1m0s}"
"Aug 15, 2023 @ 21:41:34.970","DfOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.970750       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:41:34.970750       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:41:34.967","CfOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.967252       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a320 Timeout:1m0s}","I0815 18:41:34.967252       1 plugin.go:111] Add check result {Rule:0xc0000c8000 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:CorruptDockerOverlay2 Reason:CorruptDockerOverlay2 Path:/home/kubernetes/bin/log-counter Args:[--journald-source=dockerd --log-path=/var/log/journal --lookback=5m --count=10 --pattern=returned error: readlink /var/lib/docker/overlay2.*: invalid argument.*] TimeoutString:0xc00004a320 Timeout:1m0s}"
"Aug 15, 2023 @ 21:41:34.967","CvOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.967326       1 plugin.go:116] Finish running custom plugins","I0815 18:41:34.967326       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:41:34.967","C_OA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.967355       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:06:36.159251579 +0000 UTC m=+37.827394431 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}","I0815 18:41:34.967355       1 custom_plugin_monitor.go:138] New status generated: &{Source:docker-monitor Events:[] Conditions:[{Type:CorruptDockerOverlay2 Status:Unknown Transition:2023-08-09 18:06:36.159251579 +0000 UTC m=+37.827394431 Reason:NoCorruptDockerOverlay2 Message:docker overlay2 is functioning properly}]}"
"Aug 15, 2023 @ 21:41:34.965","BPOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.965324       1 plugin.go:111] Add check result {Rule:0xc0004b4310 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004a0ef0 Timeout:1m0s}","I0815 18:41:34.965324       1 plugin.go:111] Add check result {Rule:0xc0004b4310 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentUnregisterNetDevice Reason:UnregisterNetDevice Path:/home/kubernetes/bin/log-counter Args:[--journald-source=kernel --log-path=/var/log/journal --lookback=20m --count=3 --pattern=unregister_netdevice: waiting for \w+ to become free. Usage count = \d+] TimeoutString:0xc0004a0ef0 Timeout:1m0s}"
"Aug 15, 2023 @ 21:41:34.965","BfOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.965418       1 plugin.go:116] Finish running custom plugins","I0815 18:41:34.965418       1 plugin.go:116] Finish running custom plugins"
"Aug 15, 2023 @ 21:41:34.965","BvOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.965398       1 plugin.go:111] Add check result {Rule:0xc000348cb0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00024ef50 Timeout:1m0s}","I0815 18:41:34.965398       1 plugin.go:111] Add check result {Rule:0xc000348cb0 ExitStatus:2 Message:error watching journald: failed to stat the log path ""/var/log/journal"": stat /v} for rule &{Type:permanent Condition:FrequentKubeletRestart Reason:FrequentKubeletRestart Path:/home/kubernetes/bin/log-counter Args:[--journald-source=systemd --log-path=/var/log/journal --lookback=20m --delay=5m --count=5 --pattern=Started Kubernetes kubelet.] TimeoutString:0xc00024ef50 Timeout:1m0s}"
"Aug 15, 2023 @ 21:41:34.965","B_OA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.965455       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:06:36.061839303 +0000 UTC m=+37.729982189 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}","I0815 18:41:34.965455       1 custom_plugin_monitor.go:138] New status generated: &{Source:kernel-monitor Events:[] Conditions:[{Type:FrequentUnregisterNetDevice Status:Unknown Transition:2023-08-09 18:06:36.061839303 +0000 UTC m=+37.729982189 Reason:NoFrequentUnregisterNetDevice Message:node is functioning properly}]}"
"Aug 15, 2023 @ 21:41:34.965","CPOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.965538       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}","I0815 18:41:34.965538       1 custom_plugin_monitor.go:138] New status generated: &{Source:systemd-monitor Events:[] Conditions:[{Type:FrequentKubeletRestart Status:Unknown Transition:2023-08-09 18:06:36.067187982 +0000 UTC m=+37.735330921 Reason:NoFrequentKubeletRestart Message:kubelet is functioning properly} {Type:FrequentDockerRestart Status:Unknown Transition:2023-08-09 18:06:36.260015419 +0000 UTC m=+37.928158297 Reason:NoFrequentDockerRestart Message:docker is functioning properly} {Type:FrequentContainerdRestart Status:Unknown Transition:2023-08-09 18:06:36.363104453 +0000 UTC m=+38.031247382 Reason:NoFrequentContainerdRestart Message:containerd is functioning properly}]}"
"Aug 15, 2023 @ 21:41:34.956","AfOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.956134       1 plugin.go:86] Start to run custom plugins","I0815 18:41:34.956134       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:41:34.956","AvOA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.956146       1 plugin.go:86] Start to run custom plugins","I0815 18:41:34.956146       1 plugin.go:86] Start to run custom plugins"
"Aug 15, 2023 @ 21:41:34.956","A_OA-okBou4NXsB_3KxQ","vm-2023.08.15","-","I0815 18:41:34.956456       1 plugin.go:86] Start to run custom plugins","I0815 18:41:34.956456       1 plugin.go:86] Start to run custom plugins"
